org_id_a,org_id_b,name
GB-EDU-139729,GB-COH-07647538,WEST NEWCASTLE ACADEMY
GB-EDU-139734,GB-COH-08174080,WOODSIDE LODGE OUTDOOR LEARNING CENTRE LIMITED
GB-EDU-139737,GB-COH-08512087,BATTLING BROOK PRIMARY SCHOOL
GB-EDU-139750,GB-COH-08517429,LADYGROVE PARK PRIMARY SCHOOL
GB-EDU-139776,GB-COH-07956473,THE OLIVE TREE PRIMARY SCHOOL BOLTON LIMITED
GB-EDU-139826,GB-COH-08813632,READ ACADEMY EDUCATION
GB-EDU-139846,GB-COH-08170071,CARMOUNTSIDE PRIMARY ACADEMY
GB-EDU-139849,GB-COH-08565046,DIAMOND HALL INFANT ACADEMY
GB-EDU-139861,GB-COH-08565187,LOUGHTON SCHOOL
GB-EDU-139869,GB-COH-08520286,NORWOOD GREEN JUNIOR SCHOOL
GB-EDU-139873,GB-COH-08572898,RICHARD HALE SCHOOL
GB-EDU-139874,GB-COH-08388074,ROTHLEY CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-139881,GB-COH-08543217,ST MARY'S CATHOLIC PRIMARY SCHOOL (MALTBY)
GB-EDU-139889,GB-COH-08523370,WESTBROOK PRIMARY SCHOOL
GB-EDU-139971,GB-COH-07930340,HOLYPORT COLLEGE
GB-EDU-139972,GB-COH-08334593,THE HEIGHTS PRIMARY SCHOOL
GB-EDU-139980,GB-COH-08602255,DAUNTSEY ACADEMY PRIMARY SCHOOL
GB-EDU-139990,GB-COH-08606536,URSULA TAYLOR CHURCH OF ENGLAND SCHOOL
GB-EDU-139991,GB-COH-08259069,WEST THURROCK ACADEMY
GB-EDU-139994,GB-COH-08496504,YARDLEYS SCHOOL
GB-EDU-140038,GB-COH-08167436,LEEDS CHRISTIAN SCHOOL OF EXCELLENCE LTD
GB-EDU-140049,GB-COH-08526440,WESTFIELD ACADEMY
GB-EDU-140050,GB-COH-08556180,GATEWAY ACADEMY
GB-EDU-140069,GB-COH-08549807,FAREHAM ACADEMY
GB-EDU-140079,GB-COH-08488749,THREE WAYS SCHOOL
GB-EDU-140092,GB-COH-08594520,TORRE CHURCH OF ENGLAND ACADEMY
GB-EDU-140095,GB-COH-08564471,OLD DALBY CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-140103,GB-COH-08617343,HASTINGS HIGH SCHOOL
GB-EDU-140110,GB-COH-08638398,DARRINGTON CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-140123,GB-COH-08611863,ALLEYNE'S ACADEMY
GB-EDU-140127,GB-COH-08599777,CAWSTON GRANGE PRIMARY SCHOOL
GB-EDU-140134,GB-COH-08588099,HOLLAND PARK SCHOOL
GB-EDU-140142,GB-COH-08623343,PARK ROAD SALE PRIMARY SCHOOL
GB-EDU-140200,GB-COH-07649550,LANGDALE FREE SCHOOL
GB-EDU-140203,GB-COH-07925067,PEASLAKE FREE SCHOOL LIMITED
GB-EDU-140204,GB-COH-07281806,BRADFORD GIRLS' GRAMMAR SCHOOL
GB-EDU-140212,GB-COH-07702460,KENSINGTON ALDRIDGE ACADEMY
GB-EDU-140228,GB-COH-08702006,CLIFTON ALL SAINTS ACADEMY
GB-EDU-140238,GB-COH-08658210,COUNTESS ANNE CHURCH OF ENGLAND SCHOOL
GB-EDU-140243,GB-COH-08657975,HURST PRIMARY SCHOOL
GB-EDU-140249,GB-COH-08663956,RALPH SADLEIR SCHOOL
GB-EDU-140251,GB-COH-08423592,STANTON UNDER BARDON COMMUNITY PRIMARY SCHOOL
GB-EDU-140258,GB-COH-08637890,ASTWOOD BANK PRIMARY SCHOOL
GB-EDU-140261,GB-COH-08658515,REGENCY HIGH SCHOOL
GB-EDU-140276,GB-COH-08699391,BEECROFT ACADEMY
GB-EDU-140284,GB-COH-08713217,MILLBROOK PRIMARY SCHOOL
GB-EDU-140286,GB-COH-08712137,OAK BANK SCHOOL
GB-EDU-140289,GB-COH-08714452,PEATMOOR COMMUNITY PRIMARY SCHOOL
GB-EDU-140291,GB-COH-08714241,SHAW RIDGE PRIMARY SCHOOL
GB-EDU-140302,GB-COH-08713214,WESTLEA PRIMARY SCHOOL
GB-EDU-140309,GB-COH-08741704,MATCHBOROUGH FIRST SCHOOL ACADEMY
GB-EDU-140315,GB-COH-08702056,KIRBY MUXLOE PRIMARY SCHOOL
GB-EDU-140319,GB-COH-08693259,SKELTON PRIMARY SCHOOL
GB-EDU-140440,GB-COH-08722529,"ST MARY'S PRIMARY SCHOOL, A CATHOLIC VOLUNTARY ACADEMY"
GB-EDU-140441,GB-COH-08722710,"ST ANN'S CATHOLIC PRIMARY SCHOOL, A VOLUNTARY ACADEMY"
GB-EDU-140443,GB-COH-08603037,BURSTED WOOD PRIMARY SCHOOL
GB-EDU-140476,GB-COH-08217604,ROBERT BAKEWELL PRIMARY SCHOOL
GB-EDU-140503,GB-COH-08803924,SUNNYSIDE ACADEMY
GB-EDU-140505,GB-COH-08803858,VIEWLEY HILL ACADEMY
GB-EDU-140510,GB-COH-08591532,NORTHAMPTON SCHOOL FOR GIRLS
GB-EDU-140518,GB-COH-08601624,TWICKENHAM PRIMARY SCHOOL
GB-EDU-140526,GB-COH-08802427,MARDEN PRIMARY ACADEMY
GB-EDU-140531,GB-COH-08738846,SEVERNDALE SPECIALIST ACADEMY
GB-EDU-140532,GB-COH-08792911,SHERWOOD PARK PRIMARY SCHOOL
GB-EDU-140578,GB-COH-08789220,THE CAVENDISH HIGH ACADEMY
GB-EDU-140593,GB-COH-08830753,THE GATEWAY PRIMARY ACADEMY
GB-EDU-140600,GB-COH-07912940,ENERGY COAST UTC
GB-EDU-140703,GB-COH-08921898,BURNAGE ACADEMY FOR BOYS
GB-EDU-140706,GB-COH-08936173,COTTESBROOKE INFANT AND NURSERY SCHOOL
GB-EDU-140709,GB-COH-08899140,CROSSACRES PRIMARY ACADEMY
GB-EDU-140710,GB-COH-08916979,DAYS LANE PRIMARY SCHOOL
GB-EDU-140720,GB-COH-08920008,GIFFARDS PRIMARY SCHOOL
GB-EDU-140722,GB-COH-08919795,GREEN LANE PRIMARY ACADEMY LIMITED
GB-EDU-140789,GB-COH-08895977,TREDWORTH INFANT AND NURSERY ACADEMY
GB-EDU-140791,GB-COH-08920320,TYTHERINGTON SCHOOL
GB-EDU-140798,GB-COH-08918836,WOLVERHAMPTON GIRLS' HIGH SCHOOL
GB-EDU-140863,GB-COH-07960887,THE UNIVERSITY OF BIRMINGHAM SCHOOL
GB-EDU-140865,GB-COH-08936511,THE MCAULEY CATHOLIC HIGH SCHOOL
GB-EDU-140868,GB-COH-08936256,FAIRFIELD HIGH SCHOOL
GB-EDU-140893,GB-COH-08679235,BEACONSFIELD HIGH SCHOOL
GB-EDU-140911,GB-COH-09023805,LOUGHBOROUGH CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-140922,GB-COH-08976748,IDSALL SCHOOL
GB-EDU-140923,GB-COH-09065312,SMITH'S WOOD PRIMARY ACADEMY LIMITED
GB-EDU-140928,GB-COH-09161532,RYHOPE INFANT SCHOOL ACADEMY
GB-EDU-140950,GB-COH-07898536,LINCOLN UTC
GB-EDU-140961,GB-COH-07937014,WMG ACADEMY FOR YOUNG ENGINEERS
GB-EDU-140971,GB-COH-08515877,EXETER MATHEMATICS SCHOOL
GB-EDU-141004,GB-COH-08599329,THE WATFORD UTC
GB-EDU-141023,GB-COH-09031159,THE NORWEGIAN KINDERGARTEN IN LONDON
GB-EDU-141025,GB-COH-08221258,JUBILEE PRIMARY SCHOOL
GB-EDU-141030,GB-COH-08333424,BIG CREATIVE ACADEMY
GB-EDU-141057,GB-COH-09058698,LINDLEY CHURCH OF ENGLAND INFANT SCHOOL
GB-EDU-141074,GB-COH-09055607,WOODHOUSE ACADEMY
GB-EDU-141106,GB-COH-08963816,CHETWYNDE SCHOOL LIMITED
GB-EDU-141154,GB-COH-09104225,NORTH WEST LONDON JEWISH DAY SCHOOL
GB-EDU-141242,GB-COH-07968584,KIMICHI SCHOOL
GB-EDU-141270,GB-COH-09108745,HILLSTONE PRIMARY SCHOOL
GB-EDU-141304,GB-COH-09141452,PEAR TREE MEAD ACADEMY
GB-EDU-141313,GB-COH-04527579,SWARTHMORE EDUCATION CENTRE
GB-EDU-141435,GB-COH-09019610,HEART OF BIRMINGHAM VOCATIONAL COLLEGE LTD
GB-EDU-141481,GB-COH-08934887,ST VINCENT'S CATHOLIC PRIMARY SCHOOL
GB-EDU-141487,GB-COH-09136556,THE BROOKFIELD SCHOOL LTD
GB-EDU-141535,GB-COH-09258843,ST MARY'S CATHOLIC PRIMARY SCHOOL
GB-EDU-141566,GB-COH-09301212,ST JOSEPH'S CATHOLIC PRIMARY SCHOOL
GB-EDU-141610,GB-COH-09333191,GREEN MEADOW PRIMARY SCHOOL
GB-EDU-141623,GB-COH-09341344,STANWIX SCHOOL
GB-EDU-141682,GB-COH-09318755,HINCKLEY ACADEMY AND JOHN CLEVELAND SIXTH FORM CENTRE
GB-EDU-141733,GB-COH-09362801,ESHER CHURCH SCHOOL
GB-EDU-141759,GB-COH-09388819,ASHTON WEST END PRIMARY ACADEMY
GB-EDU-141808,GB-COH-09413691,SAINT CECILIA'S CHURCH OF ENGLAND SCHOOL
GB-EDU-141865,GB-COH-08449062,TRINITY ACADEMY NEWCASTLE
GB-EDU-141887,GB-COH-09017482,CHATSWORTH FUTURES LIMITED
GB-EDU-141907,GB-COH-09483921,HOLY INNOCENTS CATHOLIC PRIMARY SCHOOL
GB-EDU-141908,GB-COH-09468412,HUNTINGTON PRIMARY ACADEMY
GB-EDU-141968,GB-COH-07443085,MANCHESTER SENIOR GIRLS SCHOOL
GB-EDU-142009,GB-COH-08833418,HOE VALLEY SCHOOL
GB-EDU-142066,GB-COH-08872579,FOREST BRIDGE SCHOOL LTD
GB-EDU-142130,GB-COH-08351953,ENGINEERING UTC NORTHERN LINCOLNSHIRE
GB-EDU-142221,GB-COH-09016294,WATFORD ST JOHN'S CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-142234,GB-COH-09712111,OAKLANDS PRIMARY ACADEMY
GB-EDU-142237,GB-COH-09587693,SHAVINGTON ACADEMY
GB-EDU-142256,GB-COH-09635397,THOMAS'S ACADEMY
GB-EDU-142317,GB-COH-09527057,HIGHFIELDS SCHOOL
GB-EDU-142329,GB-COH-09033139,LYCEE INTERNATIONAL DE LONDRES
GB-EDU-142357,GB-COH-09683579,NEWLANDS GIRLS' SCHOOL
GB-EDU-142428,GB-COH-09872178,KINGSLEIGH PRIMARY SCHOOL
GB-EDU-142432,GB-COH-09801986,LENT RISE SCHOOL
GB-EDU-142435,GB-COH-09881224,MOORDOWN ST JOHN'S CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-142436,GB-COH-09872386,MUSCLIFF PRIMARY SCHOOL
GB-EDU-142445,GB-COH-09875389,ST MARK'S CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-142446,GB-COH-09894699,ST MICHAEL'S CHURCH OF ENGLAND PRIMARY SCHOOL
GB-EDU-142584,GB-COH-09896945,BURNT ASH PRIMARY SCHOOL
GB-EDU-142600,GB-COH-09888339,"ST THOMAS MORE CATHOLIC PRIMARY, A VOLUNTARY ACADEMY"
GB-EDU-142672,GB-COH-08702890,ACTIVE SUPPORT EDUCATION CENTRE LTD
GB-EDU-142729,GB-COH-10045230,ST AIDAN'S CATHOLIC PRIMARY SCHOOL
GB-EDU-142731,GB-COH-10037192,ST CHAD'S CATHOLIC PRIMARY SCHOOL
GB-EDU-142833,GB-COH-06362939,BRIDGE SCHOOL MALVERN LTD
GB-EDU-142902,GB-COH-08290305,GREATER PETERBOROUGH UTC
GB-EDU-142914,GB-COH-09974500,BRENTWOOD COMMUNITY COLLEGE
GB-EDU-142921,GB-COH-09854462,THE RIDGE EMPLOYABILITY COLLEGE LIMITED
GB-EDU-142922,GB-COH-09687513,LIFEBRIDGE ASEND
GB-EDU-143038,GB-COH-10288316,SANDWELL VALLEY SCHOOL LIMITED
GB-EDU-143040,GB-COH-08220033,IMEDIA SCHOOL
GB-EDU-143101,GB-COH-09250153,"THE ROYAL SCHOOL, WOLVERHAMPTON"
GB-EDU-143430,GB-COH-09268101,UTC PORTSMOUTH
GB-EDU-143723,GB-COH-09481079,CUMBRIA ACADEMY FOR AUTISM
GB-EDU-144753,GB-COH-08291601,LONDON ACADEMY OF EXCELLENCE TOTTENHAM
GB-EDU-144806,GB-COH-10350117,WATCHORN CHRISTIAN SCHOOL
GB-EDU-144818,GB-COH-11000646,OPEN BOX EDUCATION CENTRE LIMITED
GB-EDU-144819,GB-COH-09264827,SIR SIMON MILTON WESTMINSTER UNIVERSITY TECHNICAL COLLEGE
GB-EDU-145004,GB-COH-11090286,GODALMING COLLEGE
GB-EDU-145006,GB-COH-12062118,ESHER SIXTH FORM COLLEGE
GB-EDU-145007,GB-COH-10821223,WOKING COLLEGE
GB-EDU-145192,GB-COH-07629386,BEP ACADEMY
GB-EDU-145292,GB-COH-06595861,ST BEES SCHOOL
GB-EDU-145883,GB-COH-08873553,GREAT WESTERN ACADEMY LIMITED
GB-EDU-146022,GB-COH-07443184,SHALFORD INFANT SCHOOL LTD
GB-EDU-146042,GB-COH-10250840,THE MICHAEL TIPPETT COLLEGE
GB-EDU-146043,GB-COH-11188465,VICTORIA COLLEGE LTD
GB-EDU-146044,GB-COH-03199479,SOUTH WEST REGIONAL ASSESSMENT CENTRE LIMITED
GB-EDU-146046,GB-COH-11045976,ROUTES4LIFE LIMITED
GB-EDU-146089,GB-COH-11073037,DOWNS VIEW LIFE SKILLS COLLEGE
GB-EDU-146090,GB-COH-07810498,LIGHTHOUSE FUTURES TRUST
GB-EDU-146206,GB-COH-05078498,UNIVERSITY OF SUFFOLK LTD
GB-EDU-146546,GB-COH-11901504,SKILLS FOR INDEPENDENCE AND EMPLOYABILITY LIMITED
GB-EDU-147199,GB-COH-07893397,SOCIAL ARTS FOR EDUCATION
GB-EDU-147331,GB-COH-10975206,NEW SCHOOL CANTERBURY LTD
GB-EDU-147477,GB-COH-11686521,UNIVERSITY OF LIVERPOOL MATHEMATICS SCHOOL
GB-EDU-147681,GB-COH-12384406,GREENWICH ENGINEERING AND MEDICAL SCHOOL LTD
GB-EDU-148174,GB-COH-11519464,THE PARK COLLEGE
GB-EDU-148255,GB-COH-11753606,LS-TEN LIMITED
GB-EDU-148551,GB-COH-13190653,BAYTUL ILM SECONDARY SCHOOL
GB-EDU-148666,GB-COH-09082527,FUTURE HORIZONS LEEDS
GB-EDU-148796,GB-COH-13115704,CAIRN EDUCATION CIC
GB-EDU-149471,GB-COH-09862696,TEAM DOMENICA
GB-EDU-149632,GB-COH-08588099,HOLLAND PARK SCHOOL
GB-EDU-401972,GB-COH-03294434,RYDAL PENRHOS LIMITED
GB-EDU-401992,GB-COH-08133485,COLEG LLANYMDDYFRI
GB-EDU-401994,GB-COH-01527406,NANT-Y-CWM STEINER SCHOOL LIMITED
GB-EDU-402125,GB-COH-05166750,CARDIFF MUSLIM PRIMARY SCHOOL LTD
GB-EDU-402289,GB-COH-07998452,CARDIFF STEINER SCHOOL LIMITED
GB-MPR-10037R,GB-COH-13813684,WAVERTREE HOUSE LIMITED
GB-MPR-10058R,GB-COH-04461386,DERBY MASONIC HALL LIMITED
GB-MPR-1059W,GB-COH-05392725,WESTERHOPE GOLF CLUB LIMITED
GB-MPR-1290RS,GB-COH-SC539138,QUEEN'S HOUSE (KELSO) LIMITED
GB-MPR-1307RS,GB-COH-SC501174,NORTH ARGYLL EVENTIDE HOME ASSOCIATION LTD
GB-MPR-14BENS,GB-COH-SC396876,DEAF ACTION
GB-MPR-15086R,GB-COH-10801402,ADYS LAWN TENANTS ASSOCIATION LIMITED
GB-MPR-15408R,GB-COH-08828584,GARDENERS' ROYAL BENEVOLENT SOCIETY
GB-MPR-17734R,GB-COH-05972159,MALDON HOUSING ASSOCIATION LIMITED
GB-MPR-18043R,GB-COH-03355411,MIDLAND AND GREAT NORTHERN JOINT RAILWAY SOCIETY
GB-MPR-19793R,GB-COH-04075657,COBDENS CO-OWNERSHIP HOUSING ASSOCIATION LIMITED
GB-MPR-21567R,GB-COH-05862945,LLOYD'S REGISTER LIMITED
GB-MPR-21648R,GB-COH-12543477,ROCKET HOUSING SOCIETY LIMITED
GB-MPR-2206W,GB-COH-11881876,THE HOLLIES SPORTS AND SOCIAL CLUB LIMITED
GB-MPR-22650R,GB-COH-12182254,ABBEYFIELD TAMAR EXTRA CARE SOCIETY
GB-MPR-23424R,GB-COH-10259078,ABBEYFIELD WEY VALLEY SOCIETY LIMITED
GB-MPR-2460W,GB-COH-12218615,FILTON AND DISTRICT SOCIAL CLUB LIMITED
GB-MPR-24706R,GB-COH-12304094,ABBEYFIELD WEST WIGHT SOCIETY LIMITED
GB-MPR-25070R,GB-COH-07775753,KINGSTON WOMEN'S CENTRE
GB-MPR-2533RS,GB-COH-SC543017,WEST LOTHIAN LEISURE
GB-MPR-2543RS,GB-COH-SC238789,TIREE RURAL DEVELOPMENT LIMITED
GB-MPR-257W,GB-COH-09625402,PARKEND CLUB LIMITED
GB-MPR-26239R,GB-COH-13558425,CIRENCESTER HOUSING FOR YOUNG PEOPLE
GB-MPR-26301R,GB-COH-05767006,PRESTON COMMUNITY TRANSPORT LIMITED
GB-MPR-26673R,GB-COH-09442336,COMMUNITY LIVES CONSORTIUM
GB-MPR-26BEN,GB-COH-07286399,THE CIVIL SERVICE BENEVOLENT FUND
GB-MPR-2713W,GB-COH-09351460,AVON VALLEY INDOOR BOWLS CLUB LIMITED
GB-MPR-2728RS,GB-COH-SC491013,DUNDEE SOCIAL ENTERPRISE NETWORK
GB-MPR-27933R,GB-COH-07788593,MANCHESTER ALLIANCE FOR COMMUNITY CARE
GB-MPR-2858W,GB-COH-13708689,PADSTOW SOCIAL CLUB LIMITED
GB-MPR-28604R,GB-COH-10823617,VENTURE ARTS
GB-MPR-28698R,GB-COH-12811902,DINGLE COMMUNITY LEARNING PROGRAMME LIMITED
GB-MPR-28926R,GB-COH-08633007,WOODBRIDGE RUGBY UNION FOOTBALL CLUB LIMITED
GB-MPR-29396R,GB-COH-05224070,LEWES RUGBY FOOTBALL CLUB LIMITED
GB-MPR-29680R,GB-COH-11446092,GROWING WELL LIMITED
GB-MPR-29858R,GB-COH-11092810,WIRRAL CLUB LIMITED
GB-MPR-329IP,GB-COH-NI031308,WORKFORCE TRAINING SERVICES LIMITED
GB-MPR-52SA,GB-COH-12103144,NATIONAL FEDERATION OF YOUNG FARMERS' CLUBS
GB-MPR-7372,GB-COH-10568307,CARE AND REPAIR WESTERN BAY
GB-MPR-8212,GB-COH-12884547,VALORUM FOUNDATION
GB-MPR-8745,GB-COH-13282308,ISLE OF WIGHT MUSIC HERITAGE GROUP LIMITED
GB-MPR-8970,GB-COH-04380728,FUTURES HOMESCAPE LIMITED
GB-MPR-8973,GB-COH-05775392,FUTURES HOMEWAY LIMITED
GB-NHS-C84702,GB-COH-02672194,BASE 51
GB-NHS-H82635,GB-COH-01525404,ST. CATHERINE'S HOSPICE LIMITED
GB-NHS-L81668,GB-COH-01191227,ST PETER'S HOSPICE
GB-NHS-M83704,GB-COH-03615904,DOUGLAS MACMILLAN HOSPICE
GB-NHS-N81658,GB-COH-02537501,THE DAVID LEWIS CENTRE
GB-NHS-N85641,GB-COH-02620240,CLAIRE HOUSE
GB-NHS-P82654,GB-COH-02114925,BOLTON HOSPICE
GB-NHS-W94571,GB-COH-02906838,NIGHTINGALE HOUSE HOSPICE
GB-NHS-Y00640,GB-COH-03955487,WOKING HOSPICE
GB-NHS-Y00910,GB-COH-01619905,FARLEIGH HOSPICE
GB-NHS-Y02206,GB-COH-01599796,PRINCESS ALICE HOSPICE
GB-NHS-Y02420,GB-COH-02620879,CHILDREN'S HOSPICE SOUTH WEST
GB-NHS-Y02474,GB-COH-01608025,SEVERN HOSPICE LIMITED
GB-NHS-Y03003,GB-COH-01499846,HOSPICE IN THE WEALD
GB-NHS-Y03017,GB-COH-05085990,FCMS (NW) LIMITED
GB-NHS-Y03111,GB-COH-01494909,PROSPECT HOSPICE LIMITED
GB-NHS-Y03406,GB-COH-03809663,BLUEBELL WOOD CHILDREN'S HOSPICE
GB-NHS-Y03480,GB-COH-02904446,KEECH HOSPICE CARE
GB-NHS-Y04607,GB-COH-03056823,ISABEL HOSPICE LIMITED
GB-NHS-Y05400,GB-COH-01231909,WILLEN HOSPICE
GB-NHS-Y05751,GB-COH-07485521,THANET HEALTH COMMUNITY INTEREST COMPANY
GB-NHS-Y05873,GB-COH-07711721,HADRIAN PRIMARY CARE ALLIANCE LIMITED
GB-NHS-Y05941,GB-COH-02750734,MARY ANN EVANS HOSPICE
GB-NHS-Y05969,GB-COH-02414541,WESTON HOSPICECARE LIMITED
GB-NHS-Y06007,GB-COH-10974442,WELLSBOURNE HEALTHCARE CIC
GB-NHS-Y06103,GB-COH-02929267,EARL MOUNTBATTEN HOSPICE
GB-NHS-Y06114,GB-COH-02164215,HOSPISCARE
GB-NHS-Y06184,GB-COH-04709142,SAFECARE NETWORK LIMITED
GB-NHS-Y06483,GB-COH-01645888,KIRKWOOD HOSPICE
GB-NHS-Y06730,GB-COH-02700516,KATHARINE HOUSE HOSPICE
GB-NHS-Y06812,GB-COH-06722353,PRIMARY EYECARE SERVICES LIMITED
GB-NHS-Y06849,GB-COH-06722353,PRIMARY EYECARE SERVICES LIMITED
GB-NHS-Y07004,GB-COH-05316964,THAMES HOSPICE
GB-NHS-Y07041,GB-COH-06722353,PRIMARY EYECARE SERVICES LIMITED
GB-NHS-Y07061,GB-COH-02681604,TETBURY HOSPITAL TRUST LIMITED
GB-NIEDU-106-6531,GB-COH-NI018766,HAZELWOOD INTEGRATED PRIMARY SCHOOL LTD
GB-NIEDU-106-6580,GB-COH-NI027338,CRANMORE INTEGRATED PRIMARY SCHOOL LTD
GB-NIEDU-142-0265,GB-COH-NI020397,HUNTERHOUSE COLLEGE
GB-NIEDU-206-6552,GB-COH-NI023021,OMAGH INTEGRATED PRIMARY SCHOOL LTD
GB-NIEDU-206-6665,GB-COH-NI071767,ROE VALLEY INTEGRATED PRIMARY SCHOOL LIMITED
GB-NIEDU-226-0276,GB-COH-NI040521,OAKGROVE INTEGRATED COLLEGE LIMITED
GB-NIEDU-226-0283,GB-COH-NI029188,DRUMRAGH INTEGRATED COLLEGE LTD
GB-NIEDU-306-6613,GB-COH-NI034339,SPIRES INTEGRATED PRIMARY SCHOOL LIMITED
GB-NIEDU-306-6652,GB-COH-NI605234,MAINE INTEGRATED PRIMARY SCHOOL LIMITED
GB-NIEDU-326-0290,GB-COH-NI029712,NORTH COAST INTEGRATED COLLEGE LIMITED
GB-NIEDU-326-0303,GB-COH-NI041342,SPERRIN INTEGRATED COLLEGE LIMITED
GB-NIEDU-342-0012,GB-COH-NI000233,DALRIADA SCHOOL
GB-NIEDU-342-0077,GB-COH-NI000557,BELFAST HIGH SCHOOL
GB-NIEDU-406-6588,GB-COH-NI028658,CEDAR INTEGRATED PRIMARY SCHOOL LIMITED
GB-NIEDU-406-6611,GB-COH-NI029876,OAKWOOD INTEGRATED PRIMARY SCHOOL LIMITED
GB-NIEDU-406-6668,GB-COH-NI047102,DRUMLINS INTEGRATED PRIMARY SCHOOL LIMITED
GB-NIEDU-406-6682,GB-COH-NI055225,ROWANDALE INTEGRATED PRIMARY SCHOOL LIMITED
GB-NIEDU-426-0255,GB-COH-NI015289,LAGAN COLLEGE LIMITED
GB-NIEDU-426-0281,GB-COH-NI028059,SHIMNA INTEGRATED COLLEGE LIMITED
GB-NIEDU-426-0309,GB-COH-NI070392,BLACKWATER INTEGRATED COLLEGE LIMITED
GB-NIEDU-506-6553,GB-COH-NI024310,PORTADOWN INTEGRATED PRIMARY SCHOOL LTD
GB-NIEDU-506-6554,GB-COH-NI021761,WINDMILL INTEGRATED PRIMARY SCHOOL LIMITED
GB-NIEDU-506-6657,GB-COH-NI047753,PHOENIX INTEGRATED PRIMARY SCHOOL LTD
GB-NIEDU-526-0286,GB-COH-NI028569,INTEGRATED COLLEGE DUNGANNON
GB-NIEDU-IS104,GB-COH-NI666632,SENSATIONS NEST LTD
GB-NIEDU-IS24,GB-COH-NI007054,ROCKPORT SCHOOL LIMITED
GB-SCOTEDU-5571448,GB-COH-SC162021,HARMENY EDUCATION TRUST LIMITED
GB-SCOTEDU-8470332,GB-COH-SC108265,JORDANHILL SCHOOL
GB-SCOTEDU-8471045,GB-COH-SC356976,EAST PARK SCHOOL
GB-WALEDU-6626019,GB-COH-03294434,RYDAL PENRHOS LIMITED
GB-WALEDU-6696002,GB-COH-08133485,COLEG LLANYMDDYFRI
GB-WALEDU-6696008,GB-COH-01527406,NANT-Y-CWM STEINER SCHOOL LIMITED
GB-WALEDU-6816093,GB-COH-05166750,CARDIFF MUSLIM PRIMARY SCHOOL LTD
GB-WALEDU-6816096,GB-COH-07998452,CARDIFF STEINER SCHOOL LIMITED
